pair_id,arm_id,case_id,condition,position_id,eligible,executed,category,action,attempts,retries,cost_total_usd,latency_total_ms,input_tokens,output_tokens
N-INT|m23c-nint-003-catalog-stable|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-003-catalog-stable,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-003-catalog-stable,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|C2|local-qwen3-8b,N-INT,m23c-nint-003-catalog-stable,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-003-catalog-stable,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-003-catalog-stable,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-003-catalog-stable,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-003-catalog-stable,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|D|local-qwen3-8b,N-INT,m23c-nint-003-catalog-stable,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-003-catalog-stable,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-003-catalog-stable,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-003-catalog-stable|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-003-catalog-stable,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-004-proof-stable,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C1|local-qwen3-8b,N-INT,m23c-nint-004-proof-stable,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-004-proof-stable,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-004-proof-stable,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-004-proof-stable,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-004-proof-stable,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C2|local-qwen3-8b,N-INT,m23c-nint-004-proof-stable,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-004-proof-stable,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-004-proof-stable,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-004-proof-stable,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-004-proof-stable,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|D|local-qwen3-8b,N-INT,m23c-nint-004-proof-stable,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-004-proof-stable,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-004-proof-stable,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-004-proof-stable|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-004-proof-stable,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-005-records-stable,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C1|local-qwen3-8b,N-INT,m23c-nint-005-records-stable,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-005-records-stable,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-005-records-stable,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-005-records-stable,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-005-records-stable,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C2|local-qwen3-8b,N-INT,m23c-nint-005-records-stable,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-005-records-stable,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-005-records-stable,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-005-records-stable,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-005-records-stable,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|D|local-qwen3-8b,N-INT,m23c-nint-005-records-stable,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-005-records-stable,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-005-records-stable,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-005-records-stable|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-005-records-stable,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-006-summary-stable,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C1|local-qwen3-8b,N-INT,m23c-nint-006-summary-stable,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-006-summary-stable,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-006-summary-stable,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-006-summary-stable,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-006-summary-stable,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C2|local-qwen3-8b,N-INT,m23c-nint-006-summary-stable,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-006-summary-stable,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-006-summary-stable,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-006-summary-stable,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-006-summary-stable,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|D|local-qwen3-8b,N-INT,m23c-nint-006-summary-stable,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-006-summary-stable,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-006-summary-stable,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-006-summary-stable|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-006-summary-stable,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-007-difference-guard,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C1|local-qwen3-8b,N-INT,m23c-nint-007-difference-guard,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-007-difference-guard,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-007-difference-guard,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-007-difference-guard,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-007-difference-guard,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C2|local-qwen3-8b,N-INT,m23c-nint-007-difference-guard,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-007-difference-guard,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-007-difference-guard,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-007-difference-guard,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-007-difference-guard,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|D|local-qwen3-8b,N-INT,m23c-nint-007-difference-guard,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-007-difference-guard,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-007-difference-guard,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-007-difference-guard|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-007-difference-guard,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-008-page-limit,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C1|local-qwen3-8b,N-INT,m23c-nint-008-page-limit,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-008-page-limit,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-008-page-limit,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-008-page-limit,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-008-page-limit,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C2|local-qwen3-8b,N-INT,m23c-nint-008-page-limit,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-008-page-limit,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-008-page-limit,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-008-page-limit,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-008-page-limit,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|D|local-qwen3-8b,N-INT,m23c-nint-008-page-limit,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-008-page-limit,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-008-page-limit,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-008-page-limit|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-008-page-limit,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-009-copy-result,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C1|local-qwen3-8b,N-INT,m23c-nint-009-copy-result,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-009-copy-result,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-009-copy-result,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-009-copy-result,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-009-copy-result,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C2|local-qwen3-8b,N-INT,m23c-nint-009-copy-result,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-009-copy-result,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-009-copy-result,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-009-copy-result,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-009-copy-result,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|D|local-qwen3-8b,N-INT,m23c-nint-009-copy-result,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-009-copy-result,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-009-copy-result,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-009-copy-result|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-009-copy-result,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-010-full-proof,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C1|local-qwen3-8b,N-INT,m23c-nint-010-full-proof,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-010-full-proof,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-010-full-proof,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-010-full-proof,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-010-full-proof,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C2|local-qwen3-8b,N-INT,m23c-nint-010-full-proof,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-010-full-proof,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-010-full-proof,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-010-full-proof,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-010-full-proof,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|D|local-qwen3-8b,N-INT,m23c-nint-010-full-proof,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-010-full-proof,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-010-full-proof,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-010-full-proof|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-010-full-proof,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-011-stable-order,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C1|local-qwen3-8b,N-INT,m23c-nint-011-stable-order,C1,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C1|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-011-stable-order,C1,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C1|remote-gpt-oss-20b-groq,N-INT,m23c-nint-011-stable-order,C1,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C1|remote-qwen3-8b-alibaba,N-INT,m23c-nint-011-stable-order,C1,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C2|local-qwen2-5-coder-7b,N-INT,m23c-nint-011-stable-order,C2,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C2|local-qwen3-8b,N-INT,m23c-nint-011-stable-order,C2,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C2|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-011-stable-order,C2,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C2|remote-gpt-oss-20b-groq,N-INT,m23c-nint-011-stable-order,C2,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|C2|remote-qwen3-8b-alibaba,N-INT,m23c-nint-011-stable-order,C2,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|D|local-qwen2-5-coder-7b,N-INT,m23c-nint-011-stable-order,D,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|D|local-qwen3-8b,N-INT,m23c-nint-011-stable-order,D,local-qwen3-8b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|D|remote-gpt-5-6-luna-openai,N-INT,m23c-nint-011-stable-order,D,remote-gpt-5-6-luna-openai,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|D|remote-gpt-oss-20b-groq,N-INT,m23c-nint-011-stable-order,D,remote-gpt-oss-20b-groq,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-011-stable-order|D|remote-qwen3-8b-alibaba,N-INT,m23c-nint-011-stable-order,D,remote-qwen3-8b-alibaba,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
N-INT|m23c-nint-012-empty-summary|C1|local-qwen2-5-coder-7b,N-INT,m23c-nint-012-empty-summary,C1,local-qwen2-5-coder-7b,False,False,nao_elegivel,NA,0,0,NA,NA,NA,NA
